,X-Dist,Y-Dist,Speed,Direction,RotSpeed,Collision_Y,Collision_N
1378,-0.04754,0.986673,0.225439,-0.455647,0.573116,1,0
1379,-0.0,0.201909,0.617564,0.276818,-0.208992,0,1
1380,0.799337,0.736131,0.960764,0.359068,0.214246,0,1
1381,0.909895,0.53,0.368008,-0.440498,-0.425398,0,1
1382,-0.081215,0.924749,0.889685,-0.515741,0.638026,1,0
1383,0.096968,0.137445,0.35939,0.399436,0.489367,1,0
1384,-0.045115,0.166048,0.216176,-0.297157,-0.901035,1,0
1385,-0.322008,0.155119,0.887978,0.146296,0.958575,0,1
1386,0.06233,0.755926,0.503641,-0.449933,0.460577,1,0
1387,-0.798401,0.468084,0.371636,-0.084259,0.384405,0,1
1388,0.229703,0.555907,0.716893,-0.66931,-0.276917,1,0
